channelId,name,englishName,affiliation,group,subscriptionCount,videoCount,photo
UCfipDDn7wY-C-SoUChgxCQQ,葉山舞鈴 / Hayama Marin,Hayama Marin,Nijisanji,Wave 2019,235000,312,https://yt3.ggpht.com/ytc/AKedOLQPskjnn0-p_VgERL9vHmxTbsX6vnD7hoFM3TXwPg=s800-c-k-c0x00ffffff-no-rj
UCfki3lMEF6SGBFiFfo9kvUA,ましろ / Mashiro,Mashiro,Nijisanji,Wave 2019,339000,343,https://yt3.ggpht.com/oRc_JMUmiXOMM5fRUuNCVSoQCj0qtufaYQoVMI1nHDDyV1GlOBo_lrnD3ORMqybuz45JPmJWaXU=s800-c-k-c0x00ffffff-no-rj
UCg63a3lk6PNeWhVvMRM_mrQ,小野町 春香 / Onomachi Haruka 【にじさんじ】,Onomachi Haruka,Nijisanji,Wave 2019,186000,1088,https://yt3.ggpht.com/ZB_vWGOmCnrcJRLP5rjeyl3QSXxG8jY0VZ6xCvKo-oo3DqRcqclKZX13sv2BtSwLknkrg6eC0w=s800-c-k-c0x00ffffff-no-rj
UCGYAYLDE7TZiiC8U6teciDQ,葉加瀬 冬雪 / Hakase Fuyuki,Hakase Fuyuki,Nijisanji,Wave 2019,357000,896,https://yt3.ggpht.com/ytc/AKedOLQE70W9rNpgIkaR1U3u97kZwjFh4Vh8G_gpd5Tn=s800-c-k-c0x00ffffff-no-rj
UCHBhnG2G-qN0JrrWmMO2FTA,シェリン・バーガンディ -Shellin Burgundy- 【にじさんじ】,Shellin Burgundy,Nijisanji,Wave 2019,267000,399,https://yt3.ggpht.com/ytc/AKedOLSe6UCsOzD-NYL9DOSGTbc-IyvS5IdjwGzfmKVA=s800-c-k-c0x00ffffff-no-rj
UCHK5wkevfaGrPr7j3g56Jmw,瀬戸 美夜子 - Miyako Seto,Seto Miyako,Nijisanji,Wave 2019,148000,861,https://yt3.ggpht.com/wUEzLrVkQTWA1-zWet-DyzFUlsPHfDrXDHXIfvqJhn0734xXdl70RHOSHpK7wzRyd_kIVZZCCmw=s800-c-k-c0x00ffffff-no-rj
UCHVXbQzkl3rDfsXWo8xi2qw,アンジュ・カトリーナ - Ange Katrina -,Ange Katrina,Nijisanji,Wave 2019,639000,403,https://yt3.ggpht.com/ytc/AKedOLR_pGHtlClnlVa26cboi8oZ34RWyGtml3vLxGTp=s800-c-k-c0x00ffffff-no-rj
UCHX7YpFG8rVwhsHCx34xt7w,雪城眞尋/Yukishiro Mahiro【にじさんじ所属】,Yukishiro Mahiro,Nijisanji,Wave 2019,149000,263,https://yt3.ggpht.com/il-QNEBt0bNmOZYlKu9FQgdhgDHwpcEvNn5oi59YznfiwFB5JvkFvINWxz-sTdzaxEId25OCfjk=s800-c-k-c0x00ffffff-no-rj
UCIG9rDtgR45VCZmYnd-4DUw,ラトナ・プティ -Ratna Petit -にじさんじ所属,Ratna Petit,Nijisanji,Wave 2019,374000,738,https://yt3.ggpht.com/ytc/AKedOLSn6_wJR3tRDL5cStXSUO2ubhfAQe3PgX2r_zXhXQ=s800-c-k-c0x00ffffff-no-rj
UCIytNcoz4pWzXfLda0DoULQ,エクス・アルビオ -Ex Albio-,Ex Albio,Nijisanji,Wave 2019,306000,781,https://yt3.ggpht.com/ytc/AKedOLTgcFAWo8ogKuv9d5aBN5E8sW2IIAbGXqZZH6m7=s800-c-k-c0x00ffffff-no-rj
UCkIimWZ9gBJRamKF0rmPU8w,天宮 こころ / Amamya Ch.,Amamiya Kokoro,Nijisanji,Wave 2019,417000,743,https://yt3.ggpht.com/_hRKqRC8cwHVubZBt8Nd3M3HWse4cDQiHnJR9upHOaqtT2MlmoAfNA3t_krr-_r7kUNBJQBP=s800-c-k-c0x00ffffff-no-rj
UCl1oLKcAq93p-pwKfDGhiYQ,えま★おうがすと / Emma★August【にじさんじ】,Emma★August,Nijisanji,Wave 2019,200000,339,https://yt3.ggpht.com/EFHakHIby-wWrVPnikUFgu1TqeBrF-_M_oljVbFAW3o3cZcH9KvqFouxrd2yWoq_6-QHL0KFzA=s800-c-k-c0x00ffffff-no-rj
UCL34fAoFim9oHLbVzMKFavQ,夜見れな/yorumi rena【にじさんじ所属】,Yorumi Rena,Nijisanji,Wave 2019,403000,1063,https://yt3.ggpht.com/IIncCRzntW4-2phBOSa2hhvpq3CSbav32m1mDiC1ckYBDi9pD3IeBSft0su3R68qZuHdOt0z7g=s800-c-k-c0x00ffffff-no-rj
UCllKI7VjyANuS1RXatizfLQ,山神 カルタ / Karuta Yamagami,Yamagami Karuta,Nijisanji,Wave 2019,165000,646,https://yt3.ggpht.com/1DRmkaUeL1AuueGpNq-5KcA49sVuo0xKew4iqJCVWy0KjVrtVuD9ldop026NvWfzJnA54SGi=s800-c-k-c0x00ffffff-no-rj
UCmovZ2th3Sqpd00F5RdeigQ,加賀美 ハヤト/Hayato Kagami,Kagami Hayato,Nijisanji,Wave 2019,494000,648,https://yt3.ggpht.com/ytc/AKedOLR2sCJHgWqJohMQ574fjVmuSkoQGhkLNV-KvnrP=s800-c-k-c0x00ffffff-no-rj
UCnRQYHTnRLSF0cLJwMnedCg,相羽ういは〖Aiba Uiha〗にじさんじ所属,Aiba Uiha,Nijisanji,Wave 2019,320000,92,https://yt3.ggpht.com/ytc/AKedOLRVsB5XlxAeAty0j_ArX_OBav_cY8tcyMg59t1KYw=s800-c-k-c0x00ffffff-no-rj
UCNW1Ex0r6HsWRD4LCtPwvoQ,三枝明那 / Saegusa Akina,Saegusa Akina,Nijisanji,Wave 2019,460000,596,https://yt3.ggpht.com/ytc/AKedOLRPx1tjN1hlw9cNU2fPZTSJEpQrtSBnuc6DLhJ2=s800-c-k-c0x00ffffff-no-rj
UC-o-E6I3IC2q8sAoAuM6Umg,奈羅花 - Naraka -,Naraka,Nijisanji,Wave 2019,327000,444,https://yt3.ggpht.com/ytc/AKedOLQnFEkgLX4rBxMgzmUq1SvLYBZfGLu0rJ68KZT1=s800-c-k-c0x00ffffff-no-rj
UCpNH2Zk2gw3JBjWAKSyZcQQ,エリー・コニファー / Eli Conifer【にじさんじ】,Eli Conifer,Nijisanji,Wave 2019,174000,387,https://yt3.ggpht.com/ytc/AKedOLQV9M-0iXvQvYqJLueDvBFzxcamxznnKGWTorE_=s800-c-k-c0x00ffffff-no-rj
UCRcLAVTbmx2-iNcXSsupdNA,来栖 夏芽-kurusu natsume-【にじさんじ】,Kurusu Natsume,Nijisanji,Wave 2019,173000,546,https://yt3.ggpht.com/qFI24mxiznmfADFy01hnobmj5pXzsgiwD0zbH7nIWUVWzGPD5fv1GyOmksugCqshd7NvhBzk=s800-c-k-c0x00ffffff-no-rj
UCtnO2N4kPTXmyvedjGWdx3Q,レヴィ・エリファ-Levi Elipha-,Levi Elipha,Nijisanji,Wave 2019,262000,763,https://yt3.ggpht.com/R34-5nSYLFeR3Ms-9_Q1OpF78KmXQZmz4U-jz_RmICTCnCOqERbzotpm0aaEK0IW5qw8odJzx9E=s800-c-k-c0x00ffffff-no-rj
UCUc8GZfFxtmk7ZwSO7ccQ0g,ニュイ・ソシエール //[Nui Sociere],Nui Sociere,Nijisanji,Wave 2019,374000,807,https://yt3.ggpht.com/ytc/AKedOLQoQU-rYUIBmZBWelg6gP5OOjBVCCZie__z5OPG=s800-c-k-c0x00ffffff-no-rj
UCuvk5PilcvDECU7dDZhQiEw,白雪 巴/Shirayuki Tomoe,Shirayuki Tomoe,Nijisanji,Wave 2019,357000,646,https://yt3.ggpht.com/s5fPeGoPZQH3shTefPn7Y53n5iswwF8w_sqAFfwX6Id-HjJMAL03_0M5BWj4--afvB6nGLQU1A=s800-c-k-c0x00ffffff-no-rj
UCveZ9Ic1VtcXbsyaBgxPMvg,童田明治-わらべだめいじー-,Warabeda Meiji,Nijisanji,Wave 2019,240000,316,https://yt3.ggpht.com/ytc/AKedOLQzwCx2PaRbcZSGXDCZUfeHVfpZHCKGYZNI_0Uv=s800-c-k-c0x00ffffff-no-rj
UCwrjITPwG4q71HzihV2C7Nw,フミ/にじさんじ,Fumi,Nijisanji,Wave 2019,198000,822,https://yt3.ggpht.com/ytc/AKedOLTpaunC9PePiSJ0jH_IyHEJvKUTP0YQ2MtPGPPKsg=s800-c-k-c0x00ffffff-no-rj
UCXRlIK3Cw_TJIQC5kSJJQMg,戌亥とこ -Inui Toko-,Inui Toko,Nijisanji,Wave 2019,592000,340,https://yt3.ggpht.com/ytc/AKedOLTEPOzoQOA4JAS987M1QQHQ3hy1Tgj-AUGgKT2U=s800-c-k-c0x00ffffff-no-rj
UCZ1xuCK1kNmn5RzPYIZop3w,リゼ・ヘルエスタ -Lize Helesta-,Lize Helesta,Nijisanji,Wave 2019,640000,506,https://yt3.ggpht.com/ytc/AKedOLQvtwSF4eaHbVzDe6g458kAgS1k42K_-X2KdPGPsw=s800-c-k-c0x00ffffff-no-rj
UCgM1sly6rnxqWe8GLbceEag,Naki Kamizuki / 上月なき [PRISM Project],Naki Kamizuki,PRISM,Generation4,10100,134,https://yt3.ggpht.com/rBnsOnzhTR8TH5b8qZevp73Yl5vsAtTSZ4nePKIlCyQziJDd7bpw5Fu33qAoPia1jH8UaZVQXQ=s800-c-k-c0x00ffffff-no-rj
UCkJ64W0J7R0zCSAsZfRIhVQ,Sara Nagare / 流サラ [PRISM Project],Sara Nagare,PRISM,Generation4,10200,90,https://yt3.ggpht.com/vluH0NP35aW1guDli4B6ASVGSDWdSdfKzkpvAun79rhwDAq02rE-IspLGa4pgEwlENBsb0BaFg=s800-c-k-c0x00ffffff-no-rj
UCKRGwowORbvAnoeZ-G06duQ,Sumi Ushio / 海潮すみ [PRISM Project]【Graduated】,Sumi Ushio,PRISM,Generation4,5670,39,https://yt3.ggpht.com/RsuJgT-9jl2ZKc63DOCSi4OeyB74acIXO3jealKAW0Aonl-j-f9XvU8ZmDc5G57JUceLat0hEQ=s800-c-k-c0x00ffffff-no-rj
UCx_A6fns9qKjybu-6k0ur1g,Non Anon / 亜音ノン [PRISM Project],Non Anon,PRISM,Generation4,11100,97,https://yt3.ggpht.com/uT6vVjHKmfy0cYGb1nEnPI0Tu0PZmzAZ46xuk4s2kHBX_eZrIJ47vrk1zhiW1lXOnNN43TcBjZ4=s800-c-k-c0x00ffffff-no-rj
UC_82HBGtvwN1hcGeOGHzUBQ,空星きらめ/Sorahoshi Kirame【にじさんじ】,Sorahoshi Kirame,Nijisanji,Wave 2020,149000,287,https://yt3.ggpht.com/JJaabiw0FQjJlfRs4vKJjDHwDXbo5-DUqTW4HU19yggmZRRA4-RdM_94UMK-AUGCM3gnRuLq=s800-c-k-c0x00ffffff-no-rj
UCebT4Aq-3XWb5je1S1FvR_A,東堂コハク/ Todo Kohaku [にじさんじ],Todo Kohaku,Nijisanji,Wave 2020,108000,160,https://yt3.ggpht.com/ytc/AKedOLQhNU5qcxREOapIZMtZcxYwZq5Sa-yvEqelX-EI=s800-c-k-c0x00ffffff-no-rj
UCe_p3YEuYJb8Np0Ip9dk-FQ,朝日南アカネ / Asahina Akane 【にじさんじ】,Asahina Akane,Nijisanji,Wave 2020,179000,276,https://yt3.ggpht.com/O8kXqY0UQgIGm3xyVYl3Az5xkDyyfyU54mvzf8MUIyYtDy9fbEX_7ujQEO30MvnCkptDb8p-=s800-c-k-c0x00ffffff-no-rj
UCGw7lrT-rVZCWHfdG9Frcgg,弦月 藤士郎 / Genzuki Tojiro【にじさんじ】,Genzuki Tojiro,Nijisanji,Wave 2020,237000,449,https://yt3.ggpht.com/oz_9V6WkS1L2Ponc80OraQFz0U2sFr5h2nAf8WtJO4AnaJ0A18DPieI71pJsoZE8JHuvkRDN=s800-c-k-c0x00ffffff-no-rj
UCkngxfPbmGyGl_RIq4FA3MQ,西園チグサ / Nishizono Chigusa,Nishizono Chigusa,Nijisanji,Wave 2020,350000,749,https://yt3.ggpht.com/hsuwE9b2FDAGxztc7p9jS-ELTyc4relMVFZ-XBR3sYXJlQvJrDOYfmeW7DFCb6GgsulRnWS-=s800-c-k-c0x00ffffff-no-rj
UCL_O_HXgLJx3Auteer0n0pA,周央 サンゴ / Suo Sango【にじさんじ】,Suo Sango,Nijisanji,Wave 2020,294000,367,https://yt3.ggpht.com/ytc/AKedOLT8jX2XU6VpM_4AG2Bi9FsW-Xe1uyNVsXzbGewx=s800-c-k-c0x00ffffff-no-rj
UCmZ1Rbthn-6Jm_qOGjYsh5A,イブラヒム【にじさんじ】,Ibrahim,Nijisanji,Wave 2020,441000,718,https://yt3.ggpht.com/ytc/AKedOLSYNuk0xiP4hxsGuGkx-diT6Nl79ILbqGc3I1nuRQ=s800-c-k-c0x00ffffff-no-rj
UCo2N7C-Z91waaR6lF3LL_jw,甲斐田 晴 / Kaida Haru【にじさんじ】,Kaida Haru,Nijisanji,Wave 2020,394000,836,https://yt3.ggpht.com/PDk6FBRHOX2VIntWthp1XRRbKjjhQUVt6A1MDa8lsm-B4V6igcnsXHtGGFb-sQV7LnkqJNxnHQ=s800-c-k-c0x00ffffff-no-rj
UCRqBKoKuX30ruKAq05pCeRQ,北小路ヒスイ / Kitakoji Hisui 【にじさんじ】,Kitakoji Hisui,Nijisanji,Wave 2020,192000,377,https://yt3.ggpht.com/ytc/AKedOLR2pcvWZzMTnetVhQ-WamkQEMtL_TtFoI8aoOI4=s800-c-k-c0x00ffffff-no-rj
UCuep1JCrMvSxOGgGhBfJuYw,フレン・E・ルスタリオ,Furen E Lustario,Nijisanji,Wave 2020,435000,601,https://yt3.ggpht.com/ytc/AKedOLTbqZA5R2hAgz0sIuRhGyUsJJ3cGvBEou4rR0Y=s800-c-k-c0x00ffffff-no-rj
UCwcyyxn6h9ex4sMXGtpQE_g,メリッサ・キンレンカ,Melissa Kinrenka,Nijisanji,Wave 2020,346000,331,https://yt3.ggpht.com/ytc/AKedOLSx-x0WzCADRax4-268YY0UFOAlX6DOR2XbAkNg=s800-c-k-c0x00ffffff-no-rj
UCXW4MqCQn-jCaxlX-nn-BYg,長尾 景 / Nagao Kei【にじさんじ】,Nagao Kei,Nijisanji,Wave 2020,247000,762,https://yt3.ggpht.com/ytc/AKedOLT2z2m_TW6ClXaMu24zuw3_IP5hksYIwDhUibCd=s800-c-k-c0x00ffffff-no-rj
UC9QnAjC7mT4ggHuedr1_kqQ,Andi Adinata【MAHA5】,Andi Adinata,MAHA5,ID,613000,426,https://yt3.ggpht.com/ytc/AKedOLSLvlFpTU6Bj94KEOB1IyYHGTWiqFE7wwwfSjpE=s800-c-k-c0x00ffffff-no-rj
UCD2W-dcuukl4oChTKATdSiw,Nia Redalion【MAHA5】,Nia Redalion,MAHA5,ID,145000,294,https://yt3.ggpht.com/UNZURyR1XIJ7qnmLdb-xWlRdY3wTByXNOLyK2NYxFfU8WViTDlBXii6Q1yTXOwJBG6PJIDAS5ys=s800-c-k-c0x00ffffff-no-rj
UCge_6FJHyeOCxRtWCmaVTAQ,Lumi Celestia【MAHA5】,Lumi Celestia,MAHA5,ID,205000,124,https://yt3.ggpht.com/ytc/AKedOLQtw6YaMrOdBGKaXo5UvbnAKA_JQatHrP190qCC=s800-c-k-c0x00ffffff-no-rj
UCK4t1P3Aqqe6NDyRS92Opcg,Alia Adelia【MAHA5】,Alia Adelia,MAHA5,ID,403000,395,https://yt3.ggpht.com/ytc/AKedOLSf5MR42K6tLqgzMEmjFHgtPB_F48KCPVlIRPt6Eg=s800-c-k-c0x00ffffff-no-rj
UCUummegUoc-w7EDdk8Ps7BQ,Zen Gunawan【MAHA5】,Zen Gunawan,MAHA5,ID,156000,331,https://yt3.ggpht.com/ytc/AKedOLR4wrgkzp7OpktWSVG42u3_YVvcWQBZ94SZIASUyg=s800-c-k-c0x00ffffff-no-rj
UC-6rZgmxZSIbq786j3RD5ow,レオス・ヴィンセント / Leos.Vincent【にじさんじ】,Leos Vincent,Nijisanji,Wave 2021,262000,240,https://yt3.ggpht.com/WqQ1VjhUTFwpNYGsDiARuurJHv0t06w18Ov5rHNptdU_FwqIWd2dr4gGCghDVNVOlR-7wpBDOw=s800-c-k-c0x00ffffff-no-rj
UC8oPnditPSp5lZu45fnXWCA,アクシア・クローネ / Axia Krone 【にじさんじ】,Axia Krone,Nijisanji,Wave 2021,231000,212,https://yt3.ggpht.com/TZGu8o5n8ElCiK-TFu-e0tyEIm_gGzyZMTcpfa2vYLPiK0nUsal7fm7xpWGqZtcbLHFRhv4e=s800-c-k-c0x00ffffff-no-rj
UCgmFrRcyH7d1zR9sIVQhFow,ローレン・イロアス / Lauren Iroas【にじさんじ】,Lauren Iroas,Nijisanji,Wave 2021,278000,187,https://yt3.ggpht.com/_lIzJVcUyL0toipUhCD3tKArOsRr35fkWdAUTfukE9avQg9CMjuRgxRW3XratI4rkhgF4I31Vg=s800-c-k-c0x00ffffff-no-rj
UCqjTqdVlvIipZXIKeCkHKUA,オリバー・エバンス / Oliver Evans 【にじさんじ】,Oliver Evans,Nijisanji,Wave 2021,200000,173,https://yt3.ggpht.com/H0CnxuCVqCtqcWq7i9LmkmHCXKopCpwD6TFtIsGsY3bLXf1_jmmsWM3gskGyu--2JVbHWPGURA=s800-c-k-c0x00ffffff-no-rj
UCRm6lqtdxs_Qo6HeL-SRQ-w,レイン・パターソン／Lain Paterson【にじさんじ】,Lain Paterson,Nijisanji,Wave 2021,279000,232,https://yt3.ggpht.com/Ul99IOXmdIrSDN3ioPF0SOLOOgh7V_Y1CkMOdg-Iy4a9ykqMHijIalpjRrqNqc1guGIgouu7=s800-c-k-c0x00ffffff-no-rj
UC3MBUvkVTI9p-p0be7y7TQA,Kiki Channel / 紫水キキ【ひよクロ】,Kiki Shisui,774inc,HIYOCRO,8050,66,https://yt3.ggpht.com/n4J0g3D06ilnWd8uXPMAo24Nqaw182jAnT-Hruy3X1gWom5V6jDxcrUtj5pn1JKy7VFRMnIB=s800-c-k-c0x00ffffff-no-rj
UCBJ6nejlzes6mm9UruaxQsA,Nemo Channel / 涼海ネモ【ひよクロ】,Suzumi Nemo,774inc,HIYOCRO,8200,95,https://yt3.ggpht.com/UJAEIo2_A7iOYiUtPRkP46TGrhuEQpXPPbsSplBtzsDXt4ru-SV8o6X7v93T7rEMiefW0S7ckA=s800-c-k-c0x00ffffff-no-rj
UCBxw5bdrbKO7E60E4s3KgQg,Sei Channel / 橙里セイ【ひよクロ】,Sei Touri,774inc,HIYOCRO,6740,103,https://yt3.ggpht.com/V4kuuDQ2XtOT0er7XC3J2RfqOkrFCl7eVVrlEEU-WvCwz6112gzzfhpT3V3OZ2Q5jUQJ69D2xMM=s800-c-k-c0x00ffffff-no-rj
UCGyywYAJd2O5Y7yUyr7qBRQ,Yuri Channel / 瑚白ユリ【ひよクロ】,Yuri Kohakuu,774inc,HIYOCRO,6970,97,https://yt3.ggpht.com/OSsCM_CTUy-SpN2Xhd0ye9gHqcgOoRriIaSn6vx2_2EKK0yCAAPZzuW5LzJWXVCNIUgI2UXX7A=s800-c-k-c0x00ffffff-no-rj
UC_hjHmi-ODGhHlSzD16p5Pw,Popo Channel / 家入ポポ【ひよクロ】,Popo Ieiri,774inc,HIYOCRO,6990,99,https://yt3.ggpht.com/_wi_hVJaUoImdoNDfclroDNTDWT4boTVySpt-HGwYbXpjEdTtjgOWwqHv97EjNSSEGEIZtU4Yg=s800-c-k-c0x00ffffff-no-rj
UCkpqb53xiOvOgNYEbNpFSyw,Canna Channel / 茜音カンナ【ひよクロ】,Canna Akane,774inc,HIYOCRO,6810,89,https://yt3.ggpht.com/hmCWg4U-BSCQ2__ZI1f5zEhw8o4Aj8ppobywwi_ZTyT72ndVMGj-FZuQ_7j-XV124j8XuJZY8vg=s800-c-k-c0x00ffffff-no-rj
UCAQDFeCTVdx90GtwohwjHzQ,天ヶ瀬 むゆ / Amagase Muyu 【にじさんじ】,Amagase Muyu,Nijisanji,Wave 2022,79200,16,https://yt3.ggpht.com/aWngQB7CnwBGxlgoagoZuv3f45CR44nhMYb4qhs0Ed33C5hwVKtu-3t0mxJrm4W9jEZ0OtKL=s800-c-k-c0x00ffffff-no-rj
UCe22Bcwd_GCpTjLxn83zl7A,先斗寧 / Ponto Nei 【にじさんじ】,Ponto Nei,Nijisanji,Wave 2022,95800,13,https://yt3.ggpht.com/zd4HvviG8VrN5UQe1FfcHaP8esE2cqT1fjyVvR2aoens9Iagkvme033PjhXfPF7sKM-2WbIejg=s800-c-k-c0x00ffffff-no-rj
UCtHY-tP0dyykhTRMmnfPs_g,海妹四葉 / Umise Yotsuha 【にじさんじ】,Umise Yotsuha,Nijisanji,Wave 2022,86800,13,https://yt3.ggpht.com/ibWtczO44OaYxIgA-sIwIt8LB_JKT6-4puFMaX72iUAqWRl_SCd5gZ0vi9EauEzV6wuU-fQ6bg=s800-c-k-c0x00ffffff-no-rj
UCDqI2jOz0weumE8s7paEk6g,Roboco Ch. - ロボ子,Roboco-san,Hololive,,823000,987,https://yt3.ggpht.com/ytc/AKedOLT1nccfyEH7yPGHnNqO7C8Ak2jw3scnVdKfSnTe2g=s800-c-k-c0x00ffffff-no-rj
UC0Owc36U9lOyi9Gx9Ic-4qg,Haneru Channel / 因幡はねる 【あにまーれ】,Inaba Haneru,774inc,AniMare,313000,1979,https://yt3.ggpht.com/ytc/AKedOLS2sdJrp1tXcGrYbEmie_IGHILqMjQF8dVrV7BZ2A=s800-c-k-c0x00ffffff-no-rj
UC2kyQhzGOB-JPgcQX9OMgEw,Ichika Channel / 宗谷 いちか 【あにまーれ】,Souya Ichika,774inc,AniMare,92900,665,https://yt3.ggpht.com/Ugui7bmoHS1aQHh1ph_FgBMFvK27pdG6z-sONZ-xkpzKNY5B545FGnWbZHFBBfyBMYHJg4kQrg=s800-c-k-c0x00ffffff-no-rj
UC3xG1XWzAKt5dxSxktJvtxg,Rukako Channel / 大浦るかこ 【あにまーれ】,Oura Rukako,774inc,AniMare,35100,217,https://yt3.ggpht.com/mSQ5IO7N2IaQLdBxkjKdkDOREDkpNctON5PUJxcM5DgYKxDumZTP0haomULukyFvkDI1oFbcEA=s800-c-k-c0x00ffffff-no-rj
UC4PrHgUcAtOoj_LKmUL-uLQ,Mia Channel / 湖南みあ 【あにまーれ】,Konan Mia,774inc,AniMare,25100,181,https://yt3.ggpht.com/ytc/AKedOLQC3VwV4DAA_Le1VEShyGLk6UDQj_5IbYPoFmXY=s800-c-k-c0x00ffffff-no-rj
UC_BlXOQe5OcRC7o0GX8kp8A,Natsumi Channel / 羽柴なつみ 【あにまーれ】,Hashiba Natsumi,774inc,AniMare,31800,0,https://yt3.ggpht.com/ytc/AKedOLRYme-5IT69NwhVUNC50YUN2odl1UvdmbVEoCxH=s800-c-k-c0x00ffffff-no-rj
UCFsWaTQ7kT76jNNGeGIKNSA,Hikari Channel / 飛良ひかり 【あにまーれ】,Hira Hikari,774inc,AniMare,31100,428,https://yt3.ggpht.com/CiqR0TWOAlz22QZ0_22IZXHvrtY_kY7gDF5r0FpuOVe23k8TOsYXTAZipcRfXrZaBZsh-U_5Uw=s800-c-k-c0x00ffffff-no-rj
UCqskJ0nmw-_eweWfsKvbrzQ,Tirol Channel /月野木ちろる 【あにまーれ】,Tsukinoki Tirol,774inc,AniMare,47100,214,https://yt3.ggpht.com/-fU4Dcwgiv8u8bJKLkjrWQYjpS6WDLOJ8k6Sbt9mJkgME8J8DBZUZX54yQ2RXufrDnShuxxVwnk=s800-c-k-c0x00ffffff-no-rj
UCRvpMpzAXBRKJQuk-8-Sdvg,Ran Channel / 日ノ隈らん 【あにまーれ】,Hinokuma Ran,774inc,AniMare,128000,992,https://yt3.ggpht.com/RpT-7U49ZEhZiGAmyRX-A89vEMFYWbh2TqFXIX_nJ1aD5zAs8l5H4ZZOvNxhz8VhJdKheKZw7A=s800-c-k-c0x00ffffff-no-rj
UCtzCQnCT9E4o6U3mHHSHbQQ,Mimi Channel / 白宮みみ 【あにまーれ】,Shiromiya Mimi,774inc,AniMare,59700,0,https://yt3.ggpht.com/ytc/AKedOLRGPCNqg4hJ8M7704LeQJelSM5KQUTcIys9tY2omQ=s800-c-k-c0x00ffffff-no-rj
UCW8WKciBixmaqaGqrlTITRQ,Izumi Channel / 柚原いづみ 【あにまーれ】,Yunohara Izumi,774inc,AniMare,75400,882,https://yt3.ggpht.com/A-rY6YFCLjO_EwxF5BDyjrkxoJByAF6HFEWvN2-ps-5JRkkybIPIS8X6shgNo3DSsmD9ixsaRA=s800-c-k-c0x00ffffff-no-rj
UC_WOBIopwUih0rytRnr_1Ag,Rui Channel / 瀬島るい 【あにまーれ】,Seshima Rui,774inc,AniMare,36600,399,https://yt3.ggpht.com/ocAlF_k1kHTQgC3ReWFnj2oxs1r_-ajlX7f39CIH_KcdqJcZAIvTCkBsSKI2aDvOYZxWFD9y7Hk=s800-c-k-c0x00ffffff-no-rj
UCXp7sNC0F_qkjickvlYkg-Q,Kuku Channel / 風見くく 【あにまーれ】,Kazami Kuku,774inc,AniMare,107000,611,https://yt3.ggpht.com/Ku_Y-lXRRz3qWV709VKtkLgx87UXWb_UZk3kV0kvjRsxRva546Zh-RAbqFjMPKq6l4LsH1AarA=s800-c-k-c0x00ffffff-no-rj
UC0TXe_LYZ4scaW2XMyi5_kw,AZKi Channel,AZKi,Hololive,,600000,230,https://yt3.ggpht.com/ytc/AKedOLRQRw-0zclxstcQV7QI-5AKt8YwC-MbWRvX8MYXqA=s800-c-k-c0x00ffffff-no-rj
UC5CwaMl1eIgY8h02uZw7u8A,Suisei Channel,Hoshimachi Suisei,Hololive,,1410000,489,https://yt3.ggpht.com/ytc/AKedOLT7D-JlLZGTq6Y95nLxeXG2B-7WMGpFXZ7Qa4iY5w=s800-c-k-c0x00ffffff-no-rj
UC-hM6YJuNYVAmUWxeIr9FeA,Miko Ch. さくらみこ,Sakura Miko,Hololive,,1420000,725,https://yt3.ggpht.com/ytc/AKedOLR4HgNRKHFFp8B_r3Tex0UA3a81s_2Rb9TkVf12BA=s800-c-k-c0x00ffffff-no-rj
UCDh2bWI5EDu7PavqwICkVpA,Mico Channel / 堰代ミコ【ハニスト】,Sekishiro Mico,774inc,HoneyStrap,84400,825,https://yt3.ggpht.com/ytc/AKedOLTRr_vOYeUWqZ0IFbNRoC-khbyfdpQKVr1yM9HX=s800-c-k-c0x00ffffff-no-rj
UCeLzT-7b2PBcunJplmWtoDg,Patra Channel / 周防パトラ 【ハニスト】,Suou Patra,774inc,HoneyStrap,571000,1559,https://yt3.ggpht.com/ytc/AKedOLSYUSatGTQH95P1P_9VbcSk55-gs_zOStiKA9qU=s800-c-k-c0x00ffffff-no-rj
UCwePpiw1ocZRSNSkpKvVISw,Mary Channel / 西園寺メアリ【ハニスト】,Saionji Mary,774inc,HoneyStrap,191000,1202,https://yt3.ggpht.com/ytc/AKedOLQK57pvBYcB14YMfqxwWMpa_F66N35I6J_43PWI=s800-c-k-c0x00ffffff-no-rj
UCYTz3uIgwVY3ZU-IQJS8r3A,Charlotte Channel / 島村シャルロット【ハニスト】,Shimamura Charlotte,774inc,HoneyStrap,77800,1045,https://yt3.ggpht.com/ytc/AKedOLSsYuhVKQwlDV4Y2DaR7LbE2kLxgL-HVoqlnNvu=s800-c-k-c0x00ffffff-no-rj
UC2hc-00y-MSR6eYA4eQ4tjQ,Rene Channel / 龍ヶ崎リン 【シュガリリ】,Ryugasaki Rene,774inc,SugarLyric,124000,694,https://yt3.ggpht.com/ytc/AKedOLQoXt-BicXGJHXpBAKaaN-zIEBhKUiu6X_IqwGK=s800-c-k-c0x00ffffff-no-rj
UC--A2dwZW7-M2kID0N6_lfA,Chris Channel / 獅子王クリス 【シュガリリ】,Shishio Chris,774inc,SugarLyric,43300,453,https://yt3.ggpht.com/ytc/AKedOLQspWmEvmujEOiSlAjJRb6qagz8Q37Fsozz71CR=s800-c-k-c0x00ffffff-no-rj
